"chapter","audio_file","shloka","charan","start_sec","end_sec","confidence","verified","status"
"8","CH08.mp3","15","4","311","317","0.99","True","AUTO_VERIFIED"
"8","CH08.mp3","16","","317","337","0.99","True","AUTO_VERIFIED"
"8","CH08.mp3","16","1","317","322","0.99","True","AUTO_VERIFIED"
"8","CH08.mp3","16","2","322","326.5","0.99","True","AUTO_VERIFIED"
"8","CH08.mp3","16","3","326.5","331","0.99","True","AUTO_VERIFIED"
"8","CH08.mp3","16","4","331","337","0.99","True","AUTO_VERIFIED"
"8","CH08.mp3","17","","337","357","0.99","True","AUTO_VERIFIED"
"8","CH08.mp3","17","1","337","342","0.99","True","AUTO_VERIFIED"
"8","CH08.mp3","17","2","342","346.5","0.99","True","AUTO_VERIFIED"
"8","CH08.mp3","17","3","346.5","351","0.99","True","AUTO_VERIFIED"
"8","CH08.mp3","17","4","351","357","0.99","True","AUTO_VERIFIED"
"8","CH08.mp3","18","","357","377","0.99","True","AUTO_VERIFIED"
"8","CH08.mp3","18","1","357","362","0.99","True","AUTO_VERIFIED"
"8","CH08.mp3","18","2","362","366.5","0.99","True","AUTO_VERIFIED"
"8","CH08.mp3","18","3","366.5","371","0.99","True","AUTO_VERIFIED"
"8","CH08.mp3","18","4","371","377","0.99","True","AUTO_VERIFIED"
"8","CH08.mp3","19","","377","397","0.99","True","AUTO_VERIFIED"
"8","CH08.mp3","19","1","377","382","0.99","True","AUTO_VERIFIED"
"8","CH08.mp3","19","2","382","386.5","0.99","True","AUTO_VERIFIED"
"8","CH08.mp3","19","3","386.5","391","0.99","True","AUTO_VERIFIED"
"8","CH08.mp3","19","4","391","397","0.99","True","AUTO_VERIFIED"
"8","CH08.mp3","20","","397","417","0.99","True","AUTO_VERIFIED"
"8","CH08.mp3","20","1","397","402","0.99","True","AUTO_VERIFIED"
"8","CH08.mp3","20","2","402","406.5","0.99","True","AUTO_VERIFIED"
"8","CH08.mp3","20","3","406.5","411","0.99","True","AUTO_VERIFIED"
"8","CH08.mp3","20","4","411","417","0.99","True","AUTO_VERIFIED"
"8","CH08.mp3","21","","417","437","0.99","True","AUTO_VERIFIED"
"8","CH08.mp3","21","1","417","422","0.99","True","AUTO_VERIFIED"
"8","CH08.mp3","21","2","422","426.5","0.99","True","AUTO_VERIFIED"
"8","CH08.mp3","21","3","426.5","431","0.99","True","AUTO_VERIFIED"
"8","CH08.mp3","21","4","431","437","0.99","True","AUTO_VERIFIED"
"8","CH08.mp3","22","","437","457","0.99","True","AUTO_VERIFIED"
"8","CH08.mp3","22","1","437","442","0.99","True","AUTO_VERIFIED"
"8","CH08.mp3","22","2","442","446.5","0.99","True","AUTO_VERIFIED"
"8","CH08.mp3","22","3","446.5","451","0.99","True","AUTO_VERIFIED"
"8","CH08.mp3","22","4","451","457","0.99","True","AUTO_VERIFIED"
"8","CH08.mp3","23","","457","477","0.99","True","AUTO_VERIFIED"
"8","CH08.mp3","23","1","457","462","0.99","True","AUTO_VERIFIED"
"8","CH08.mp3","23","2","462","466.5","0.99","True","AUTO_VERIFIED"
"8","CH08.mp3","23","3","466.5","471","0.99","True","AUTO_VERIFIED"
"8","CH08.mp3","23","4","471","477","0.99","True","AUTO_VERIFIED"
"8","CH08.mp3","24","","477","497","0.99","True","AUTO_VERIFIED"
"8","CH08.mp3","24","1","477","482","0.99","True","AUTO_VERIFIED"
"8","CH08.mp3","24","2","482","486.5","0.99","True","AUTO_VERIFIED"
"8","CH08.mp3","24","3","486.5","491","0.99","True","AUTO_VERIFIED"
"8","CH08.mp3","24","4","491","497","0.99","True","AUTO_VERIFIED"
"8","CH08.mp3","25","","497","517","0.99","True","AUTO_VERIFIED"
"8","CH08.mp3","25","1","497","502","0.99","True","AUTO_VERIFIED"
"8","CH08.mp3","25","2","502","506.5","0.99","True","AUTO_VERIFIED"
"8","CH08.mp3","25","3","506.5","511","0.99","True","AUTO_VERIFIED"
"8","CH08.mp3","25","4","511","517","0.99","True","AUTO_VERIFIED"
"8","CH08.mp3","26","","517","537","0.99","True","AUTO_VERIFIED"
"8","CH08.mp3","26","1","517","522","0.99","True","AUTO_VERIFIED"
"8","CH08.mp3","26","2","522","526.5","0.99","True","AUTO_VERIFIED"
"8","CH08.mp3","26","3","526.5","531","0.99","True","AUTO_VERIFIED"
"8","CH08.mp3","26","4","531","537","0.99","True","AUTO_VERIFIED"
"8","CH08.mp3","27","","537","557","0.99","True","AUTO_VERIFIED"
"8","CH08.mp3","27","1","537","542","0.99","True","AUTO_VERIFIED"
"8","CH08.mp3","27","2","542","546.5","0.99","True","AUTO_VERIFIED"
"8","CH08.mp3","27","3","546.5","551","0.99","True","AUTO_VERIFIED"
"8","CH08.mp3","27","4","551","557","0.99","True","AUTO_VERIFIED"
"8","CH08.mp3","28","","557","577","0.99","True","AUTO_VERIFIED"
"8","CH08.mp3","28","1","557","562","0.99","True","AUTO_VERIFIED"
"8","CH08.mp3","28","2","562","566.5","0.99","True","AUTO_VERIFIED"
"8","CH08.mp3","28","3","566.5","571","0.99","True","AUTO_VERIFIED"
"8","CH08.mp3","28","4","571","577","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","1","","13","33","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","1","1","13","18","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","1","2","18","22.5","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","1","3","22.5","27","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","1","4","27","33","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","2","","33","53","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","2","1","33","38","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","2","2","38","42.5","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","2","3","42.5","47","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","2","4","47","53","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","3","","53","73","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","3","1","53","58","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","3","2","58","62.5","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","3","3","62.5","67","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","3","4","67","73","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","4","","73","93","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","4","1","73","78","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","4","2","78","82.5","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","4","3","82.5","87","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","4","4","87","93","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","5","","93","113","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","5","1","93","98","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","5","2","98","102.5","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","5","3","102.5","107","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","5","4","107","113","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","6","","113","133","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","6","1","113","118","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","6","2","118","122.5","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","6","3","122.5","127","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","6","4","127","133","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","7","","133","153","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","7","1","133","138","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","7","2","138","142.5","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","7","3","142.5","147","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","7","4","147","153","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","8","","153","173","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","8","1","153","158","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","8","2","158","162.5","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","8","3","162.5","167","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","8","4","167","173","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","9","","173","193","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","9","1","173","178","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","9","2","178","182.5","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","9","3","182.5","187","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","9","4","187","193","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","10","","193","213","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","10","1","193","198","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","10","2","198","202.5","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","10","3","202.5","207","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","10","4","207","213","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","11","","213","233","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","11","1","213","218","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","11","2","218","222.5","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","11","3","222.5","227","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","11","4","227","233","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","12","","233","253","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","12","1","233","238","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","12","2","238","242.5","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","12","3","242.5","247","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","12","4","247","253","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","13","","253","273","0","False","REVIEW_REQUIRED"
"9","CH09.mp3","13","1","253","258","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","13","2","258","262.5","0","False","REVIEW_REQUIRED"
"9","CH09.mp3","13","3","262.5","267","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","13","4","267","273","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","14","","273","293","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","14","1","273","278","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","14","2","278","282.5","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","14","3","282.5","287","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","14","4","287","293","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","15","","293","313","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","15","1","293","298","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","15","2","298","302.5","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","15","3","302.5","307","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","15","4","307","313","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","16","","313","333","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","16","1","313","318","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","16","2","318","322.5","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","16","3","322.5","327","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","16","4","327","333","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","17","","333","353","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","17","1","333","338","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","17","2","338","342.5","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","17","3","342.5","347","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","17","4","347","353","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","18","","353","373","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","18","1","353","358","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","18","2","358","362.5","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","18","3","362.5","367","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","18","4","367","373","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","19","","373","393","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","19","1","373","378","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","19","2","378","382.5","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","19","3","382.5","387","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","19","4","387","393","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","20","","393","413","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","20","1","393","398","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","20","2","398","402.5","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","20","3","402.5","407","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","20","4","407","413","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","21","","413","433","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","21","1","413","418","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","21","2","418","422.5","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","21","3","422.5","427","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","21","4","427","433","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","22","","433","453","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","22","1","433","438","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","22","2","438","442.5","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","22","3","442.5","447","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","22","4","447","453","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","23","","453","473","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","23","1","453","458","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","23","2","458","462.5","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","23","3","462.5","467","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","23","4","467","473","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","24","","473","493","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","24","1","473","478","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","24","2","478","482.5","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","24","3","482.5","487","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","24","4","487","493","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","25","","493","513","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","25","1","493","498","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","25","2","498","502.5","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","25","3","502.5","507","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","25","4","507","513","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","26","","513","533","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","26","1","513","518","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","26","2","518","522.5","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","26","3","522.5","527","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","26","4","527","533","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","27","","533","553","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","27","1","533","538","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","27","2","538","542.5","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","27","3","542.5","547","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","27","4","547","553","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","28","","553","573","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","28","1","553","558","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","28","2","558","562.5","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","28","3","562.5","567","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","28","4","567","573","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","29","","573","593","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","29","1","573","578","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","29","2","578","582.5","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","29","3","582.5","587","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","29","4","587","593","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","30","","593","613","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","30","1","593","598","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","30","2","598","602.5","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","30","3","602.5","607","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","30","4","607","613","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","31","","613","633","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","31","1","613","618","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","31","2","618","622.5","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","31","3","622.5","627","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","31","4","627","633","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","32","","633","653","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","32","1","633","638","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","32","2","638","642.5","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","32","3","642.5","647","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","32","4","647","653","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","33","","653","673","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","33","1","653","658","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","33","2","658","662.5","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","33","3","662.5","667","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","33","4","667","673","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","34","","673","693","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","34","1","673","678","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","34","2","678","682.5","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","34","3","682.5","687","0.99","True","AUTO_VERIFIED"
"9","CH09.mp3","34","4","687","693","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","1","","13","32","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","1","1","13","17.5","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","1","2","17.5","22","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","1","3","22","26.5","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","1","4","26.5","32","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","2","","32","52","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","2","1","32","37","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","2","2","37","41.5","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","2","3","41.5","46","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","2","4","46","52","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","3","","52","73","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","3","1","52","56.8","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","3","2","56.8","62","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","3","3","62","66.5","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","3","4","66.5","73","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","4","","73","93","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","4","1","73","78","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","4","2","78","82.5","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","4","3","82.5","87","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","4","4","87","93","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","5","","93","113","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","5","1","93","98","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","5","2","98","102.5","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","5","3","102.5","107","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","5","4","107","113","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","6","","113","133","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","6","1","113","118","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","6","2","118","122.5","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","6","3","122.5","127","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","6","4","127","133","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","7","","133","153","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","7","1","133","138","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","7","2","138","142.5","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","7","3","142.5","147","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","7","4","147","153","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","8","","153","173","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","8","1","153","158","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","8","2","158","162.5","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","8","3","162.5","167","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","8","4","167","173","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","9","","173","193","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","9","1","173","178","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","9","2","178","182.5","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","9","3","182.5","187","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","9","4","187","193","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","10","","193","213","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","10","1","193","198","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","10","2","198","202.5","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","10","3","202.5","207","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","10","4","207","213","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","11","","213","233","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","11","1","213","218","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","11","2","218","222.5","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","11","3","222.5","227","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","11","4","227","233","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","12","","236","256","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","12","1","236","241","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","12","2","241","245.5","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","12","3","245.5","250","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","12","4","250","256","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","13","","256","276","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","13","1","256","261","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","13","2","261","265.5","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","13","3","265.5","270","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","13","4","270","276","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","14","","276","296","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","14","1","276","281","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","14","2","281","285.5","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","14","3","285.5","290","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","14","4","290","296","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","15","","296","316","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","15","1","296","301","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","15","2","301","305.5","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","15","3","305.5","310","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","15","4","310","316","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","16","","316","336","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","16","1","316","321","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","16","2","321","325.5","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","16","3","325.5","330","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","16","4","330","336","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","17","","336","356","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","17","1","336","341","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","17","2","341","345.5","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","17","3","345.5","350","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","17","4","350","356","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","18","","356","376","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","18","1","356","361","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","18","2","361","365.5","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","18","3","365.5","370","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","18","4","370","376","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","19","","379","399","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","19","1","379","384","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","19","2","384","388.5","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","19","3","388.5","393","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","19","4","393","399","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","20","","399","419","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","20","1","399","404","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","20","2","404","408.5","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","20","3","408.5","413","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","20","4","413","419","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","21","","419","439","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","21","1","419","424","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","21","2","424","428.5","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","21","3","428.5","433","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","21","4","433","439","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","22","","439","459","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","22","1","439","444","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","22","2","444","448.5","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","22","3","448.5","453","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","22","4","453","459","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","23","","459","479","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","23","1","459","464","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","23","2","464","468.5","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","23","3","468.5","473","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","23","4","473","479","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","24","","479","499","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","24","1","479","484","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","24","2","484","488.5","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","24","3","488.5","493","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","24","4","493","499","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","25","","499","519","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","25","1","499","504","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","25","2","504","508.5","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","25","3","508.5","513","0.99","True","AUTO_VERIFIED"
"10","CH10.mp3","25","4","513","519","0.99","True","AUTO_VERIFIED"
